id,price,square_feet,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated
854,834358.8096000161,2849,5,1,2,0,1,2,4,2209.672723453576,639.327276546424,1953,0
855,753375.7413933509,862,4,3,1,0,1,4,11,774.8747906379375,87.12520936206249,1956,0
856,1013424.4052242367,2943,1,1,1,0,0,3,8,2307.1549788122115,635.8450211877885,1975,2008
857,890840.0734097887,2765,5,1,1,0,0,2,4,1937.6942336200377,827.3057663799623,1973,0
858,892103.1156903276,2688,1,2,2,0,0,4,5,2526.432778886732,161.5672211132678,1959,0
859,1263333.0534004646,3505,1,2,2,0,1,5,10,2972.3479858525798,532.6520141474202,1962,0
860,848558.7921037158,3781,2,1,2,0,0,4,3,3421.3493126606945,359.6506873393055,1993,0
861,876069.3879193383,1484,5,3,2,0,2,4,5,1344.986879629147,139.0131203708529,1988,0
862,999551.9454600763,2139,4,1,1,0,0,5,12,1532.8129722943188,606.1870277056812,1968,0
863,687906.4592560662,1327,2,1,2,0,0,4,3,985.5828711464596,341.41712885354036,2000,0
864,1239711.8785337526,3230,1,3,1,0,0,5,10,2512.2299497134154,717.7700502865846,1968,2019
865,961801.8959127112,4031,1,3,2,0,0,5,3,3144.884704500393,886.1152954996069,2001,2015
866,1331868.9748452255,4951,1,3,2,0,0,5,7,4281.11251715955,669.8874828404496,1996,2012
867,1233651.3933430605,3435,5,3,2,0,1,2,6,2939.615395696368,495.38460430363193,1979,0
868,1226025.1558128425,4376,5,1,1,0,1,3,9,3604.2812171427363,771.7187828572637,1995,0
869,560546.7889510226,626,2,1,1,0,0,2,7,471.2627741063222,154.73722589367782,1970,0
870,1355001.918674365,3677,4,2,1,0,0,5,10,2925.0383045128115,751.9616954871885,1997,0
871,1010581.723828755,3556,2,1,1,0,1,3,3,2972.455037965535,583.5449620344648,2011,0
872,661776.2559332097,1103,3,3,1,0,1,3,7,901.146964703162,201.85303529683802,2007,0
873,1129641.7719337845,3949,1,2,2,0,0,5,6,2889.969553298116,1059.030446701884,1967,0
874,1614873.0888231534,4646,1,3,1,1,2,3,5,4006.6064382024847,639.3935617975153,2008,2023
875,1297232.5917153666,4033,1,1,1,0,0,3,7,2896.7544539693486,1136.2455460306514,1997,0
876,1450945.790948475,3867,2,2,1,0,2,2,12,3072.519709868634,794.480290131366,2012,2011
877,1210172.8221672901,3868,2,3,1,0,0,3,5,3394.1983792019464,473.8016207980536,1961,0
878,1363466.5613519656,4297,1,2,2,0,0,5,10,3029.4102819577943,1267.5897180422057,1983,0
879,827359.1756873977,2292,2,2,1,0,3,1,5,1931.000155312966,360.99984468703406,2010,0
880,1064267.1291273134,3361,5,1,2,1,0,1,3,2633.781248523905,727.2187514760949,2002,2012
881,1159918.1630310335,3976,5,3,2,0,2,1,11,2791.978852362198,1184.0211476378022,1974,0
882,1449051.2829829818,3917,2,2,2,1,0,5,11,2928.3328181864563,988.6671818135437,2011,2012
883,810437.8097820441,2145,1,2,1,0,1,1,8,2006.0823961413882,138.91760385861176,1953,0
884,1179730.7165623058,1705,2,3,2,0,2,2,12,1415.6397209715449,289.3602790284551,1962,0
885,1023237.9360200284,3530,2,2,1,0,0,5,3,3351.0530080852086,178.9469919147914,1991,0
886,1299880.8361051285,3372,2,2,1,0,2,5,10,2802.820520557477,569.1794794425232,1998,0
887,966890.4385902331,3572,3,2,1,0,1,5,4,2986.1352161752093,585.8647838247907,2005,0
888,988452.1513496533,2354,5,3,1,0,1,3,11,1878.3996131109834,475.6003868890166,1996,0
889,1295731.5150427832,4521,4,3,1,0,1,3,10,3515.123183271181,1005.876816728819,1957,2011
890,1140953.38125156,3208,4,3,2,0,2,3,5,2447.339533612622,760.6604663873782,2004,0
891,1067158.1045365382,4002,3,3,2,0,0,4,7,3144.992326438739,857.0076735612611,1967,0
892,880474.4932032854,1832,2,1,1,0,0,2,11,1493.011795052398,338.98820494760207,1984,0
893,568003.5804971427,701,3,2,2,0,2,5,3,524.3465892779459,176.6534107220541,1981,0
894,1548122.0059089598,4007,3,3,1,0,2,5,11,3030.1686232163556,976.8313767836444,1973,0
895,1530252.7667177229,4712,1,2,2,1,0,3,6,3618.279737491421,1093.7202625085788,1956,2010
896,815965.8528248221,1074,5,2,2,0,1,5,6,872.4262809834303,201.57371901656973,1962,0
897,711659.7591427678,1036,4,1,2,0,1,5,6,894.2786620048889,141.72133799511107,2018,0
898,1013710.2221443341,2125,2,3,2,0,0,1,12,1942.32764233959,182.67235766040994,1991,0
899,1009346.4545469785,2622,4,3,2,0,0,5,11,2023.6149192761723,598.3850807238277,1980,0
900,690452.3132157546,885,4,2,1,0,1,4,8,660.1498953005429,224.85010469945712,2023,0
901,1088336.1605063833,3781,5,3,1,0,0,3,10,3004.805566149987,776.194433850013,1975,0
902,621193.7584105756,974,4,2,2,0,2,2,6,899.5822790965468,74.41772090345319,1981,2018
903,569611.758258576,917,4,2,1,0,2,2,5,644.1605719712892,272.8394280287108,2001,0
904,823981.602820512,4100,3,1,2,0,0,1,3,3564.8153314591887,535.1846685408113,1969,0
905,793462.7580036467,1454,5,1,1,0,0,2,12,1191.24767687061,262.7523231293901,1989,0
906,1042533.348643206,1705,1,1,2,1,0,2,9,1262.1459491269898,442.85405087301024,2008,0
907,1403574.864271501,4620,2,2,2,0,0,3,6,3604.7798628470086,1015.2201371529914,1963,0
908,1287457.1447387028,2490,4,3,2,0,1,3,10,1883.0314023134533,606.9685976865467,1993,0
909,861935.1637113597,4072,2,1,1,0,0,4,5,3744.0331469121443,327.9668530878557,1997,0
910,1052189.0573055858,4880,1,3,1,0,1,1,3,4003.8855284128877,876.1144715871123,1992,0
911,1350395.2003600537,4658,2,1,2,0,0,2,7,3916.3232865825175,741.6767134174825,1965,0
912,754949.0961310494,3213,1,1,2,0,0,4,4,2725.979580232462,487.020419767538,1984,0
913,1112916.6762145513,2703,3,2,1,1,0,1,5,2324.321271950042,378.67872804995795,2002,0
914,1124609.8286685671,3620,4,1,1,0,0,2,8,2982.4778997902167,637.5221002097833,1983,0
915,670094.8491234711,1466,1,1,1,0,0,2,5,1032.7506490515098,433.24935094849025,1952,0
916,1206095.7629579292,3932,2,2,1,0,0,3,5,3081.4324012371026,850.5675987628974,2017,0
917,917044.8773644342,1188,4,3,1,0,2,5,8,886.2103524941343,301.7896475058657,1954,0
918,1322160.460380271,4743,3,1,2,0,2,1,7,4126.579375982521,616.420624017479,1959,0
919,1209228.656902891,4201,4,2,1,0,0,2,12,3000.254060101391,1200.7459398986089,2001,0
920,629564.667492135,841,1,1,2,0,0,1,11,707.2396629812232,133.7603370187768,1978,0
921,717468.4644379319,2224,3,2,2,0,0,4,3,1673.9112375845114,550.0887624154886,1980,0
922,1080432.929114343,4922,2,3,1,0,0,4,5,4612.954804233718,309.0451957662817,2015,0
923,738536.9445858432,2292,3,3,1,0,0,5,5,1796.6649598728848,495.33504012711524,2018,0
924,852459.4962616216,2259,3,2,2,0,0,2,8,1764.9686678288247,494.03133217117534,1986,2013
925,1404614.9815108662,3712,5,2,1,0,0,3,10,3455.3009718953913,256.6990281046087,1976,0
926,543782.7993602699,1489,3,2,2,0,0,2,5,1197.6577633332165,291.3422366667835,1982,0
927,795912.0975866705,2762,3,3,1,0,0,1,5,2598.256441755255,163.74355824474515,2017,0
928,1016841.4106537752,2982,4,1,1,0,0,4,8,2105.418997515527,876.5810024844732,2008,0
929,886783.4469591116,1451,2,3,1,0,1,1,10,1126.8264946545785,324.1735053454215,2013,0
930,750200.8735827424,1222,4,2,2,0,0,5,8,1058.9219493613948,163.0780506386052,1993,2022
931,1608682.3024520993,3889,4,2,1,0,0,4,12,3588.435683761996,300.5643162380038,1998,0
932,921637.6483118291,2579,1,3,2,0,1,3,5,1970.617506092091,608.3824939079091,2002,0
933,1105642.821618867,3217,4,2,1,0,2,4,6,3000.23660333678,216.7633966632202,2023,0
934,737800.3604623358,2832,5,3,2,0,2,2,3,2403.037998281425,428.9620017185748,1998,0
935,1286009.7086843182,3876,5,2,1,0,1,2,10,3489.3769876587803,386.6230123412197,2015,0
936,913275.9153838564,2000,1,1,2,0,0,4,6,1598.6036521534486,401.3963478465514,2012,0
937,787485.4909837198,785,2,1,2,1,1,5,8,591.1404000787488,193.85959992125117,1974,0
938,1007868.6362645199,3995,2,2,2,0,2,2,5,3706.5963711783834,288.4036288216166,1953,0
939,812067.671657985,2565,4,3,2,0,0,2,8,2393.8733756154875,171.12662438451252,2000,0
940,1081458.227370853,1268,4,1,2,0,1,3,11,1045.331320696861,222.66867930313902,1960,0
941,1112974.658825335,3557,4,3,2,0,2,4,11,2495.6756929773387,1061.3243070226613,1966,0
942,1663984.6760814402,4789,2,2,1,0,0,2,12,3483.7376412818917,1305.2623587181083,2015,0
943,887585.9054396077,2661,3,3,2,0,0,5,5,2243.906850544153,417.0931494558472,2019,0
944,1078027.748195357,3793,5,1,2,0,0,1,5,2677.6462579577633,1115.3537420422367,2022,0
945,853415.5857899714,1446,3,3,2,0,0,4,6,1155.6836605211904,290.3163394788096,2018,0
946,1025585.6209495497,3835,3,3,1,0,0,3,9,2975.3559353171668,859.6440646828332,1978,0
947,1151597.1691852054,4650,2,2,1,0,1,2,5,4085.429870155063,564.5701298449371,2022,2008
948,1045483.0493488854,1981,3,2,1,0,1,5,12,1414.2253377774648,566.7746622225352,2021,0
949,831155.3204497928,2401,1,2,2,0,0,4,10,1974.0609442036168,426.9390557963832,1969,0
950,1505502.4440714484,3951,4,1,1,0,2,5,10,3337.7201200696286,613.2798799303714,1976,0
951,998205.478591289,4564,1,1,1,0,0,5,8,3899.1291177760368,664.8708822239632,1957,0
952,685707.9870490106,554,5,2,2,0,0,3,6,443.9143375743463,110.08566242565371,2010,0
953,916420.9226097879,2323,4,2,2,0,2,4,7,1802.8615902267118,520.1384097732882,1977,0
954,920255.8915593436,3962,3,1,1,0,2,2,4,3449.4093499166456,512.5906500833544,2019,0
955,1219871.8181598517,3579,5,1,2,0,1,3,8,3263.662405789707,315.337594210293,1952,0
956,756090.2360020562,1332,4,1,2,0,2,2,5,1163.3746733816986,168.62532661830141,2018,0
957,1230605.0059198698,4908,3,1,2,0,1,1,8,4579.28960241601,328.71039758399,2022,0
958,1101380.4367470595,3306,1,2,2,0,2,5,7,2907.0183037083266,398.9816962916734,1956,0
959,746379.6639887993,2990,4,1,1,0,0,1,4,2664.5525036751797,325.44749632482035,2009,0
960,826405.5241389968,827,3,2,2,0,1,5,7,613.6139858974818,213.38601410251817,1953,0
961,1096472.4436214354,3810,1,3,1,0,4,3,7,3066.611511411693,743.3884885883072,1954,0
962,1165683.452943155,3800,5,3,1,0,1,2,11,3120.8025644081667,679.1974355918333,1960,0
963,1373109.9851445446,4175,5,1,1,0,0,2,10,3190.005988144996,984.9940118550039,1964,0
964,1003550.5035281733,3554,5,3,1,0,1,3,9,2957.4076659265615,596.5923340734385,2013,0
965,862797.0231201848,2643,5,3,2,0,1,4,5,2042.2407771445855,600.7592228554145,1962,0
966,918280.2843993305,1811,2,3,2,0,0,1,12,1578.9665725171992,232.0334274828008,1956,0
967,1426880.7253644415,3691,4,1,2,1,3,1,6,3017.6586918778553,673.3413081221447,1955,0
968,1197525.318818322,3038,4,1,1,0,0,2,8,2475.063881767332,562.9361182326679,2005,0
969,1225511.8699935593,4483,2,3,1,0,0,2,5,4240.517366655024,242.48263334497642,2013,0
970,866204.6445364769,664,3,2,1,0,3,2,11,529.9458448580667,134.05415514193328,1999,0
971,1483765.248415515,4777,3,3,2,0,0,3,10,3776.5713203700916,1000.4286796299084,1979,0
972,758092.8902700059,1322,5,1,1,0,0,4,8,1030.6987447089173,291.3012552910827,1971,0
973,607487.7143243289,1443,1,1,2,0,1,1,6,1332.880781467019,110.119218532981,1974,0
974,1676403.9190328487,4925,3,1,2,0,1,5,9,4059.091210883382,865.9087891166182,1977,2005
975,563116.8789624417,1274,1,3,2,0,0,3,5,1082.9046110775823,191.09538892241767,1988,2009
976,1217778.2618180066,2698,4,2,2,0,4,1,12,2010.5620640871152,687.4379359128848,2016,2020
977,1358629.0501959322,3656,1,1,1,0,1,4,10,3053.621317044503,602.378682955497,1954,0
978,1278242.5875177335,4742,4,1,2,0,1,3,3,3644.9954326455927,1097.0045673544073,2014,2021
979,856646.0507195343,4195,2,3,1,0,1,1,5,3702.755471174443,492.24452882555715,1964,0
980,959434.789124715,3952,2,2,2,0,1,3,7,3588.938008606873,363.06199139312685,2016,0
981,758275.5352380368,1414,5,3,1,0,0,1,7,1242.4855796684064,171.51442033159356,1989,0
982,959517.9004382836,1808,3,1,1,0,0,1,12,1595.6703631541563,212.32963684584365,2018,0
983,1192326.4503566027,4677,5,2,2,0,1,4,4,3873.111047791745,803.888952208255,1992,0
984,913523.957822482,1013,4,2,2,0,2,5,12,889.4438977666198,123.55610223338022,1950,0
985,1260122.6086637706,2420,5,1,2,0,0,4,10,1949.725595982437,470.27440401756303,1971,0
986,1156805.0653702186,4094,1,2,1,1,1,1,7,3532.5991486375583,561.4008513624417,2011,0
987,991384.6077922453,1909,4,2,2,0,2,3,9,1459.9264630300156,449.0735369699844,1975,2009
988,1151559.0104827571,3690,2,3,2,0,0,4,9,2647.350843857829,1042.6491561421708,1967,0
989,1133955.3250650102,4991,3,1,1,0,0,5,7,4009.611265308186,981.3887346918141,1997,0
990,805850.1211651744,2055,4,1,2,0,0,1,10,1675.7385275322267,379.2614724677733,1958,0
991,1051289.3797816006,1304,4,1,1,0,1,4,11,996.3887335695129,307.61126643048715,1950,0
992,832616.8832679397,1779,1,1,2,0,0,4,6,1568.948808311619,210.0511916883811,1958,0
993,958035.6422736947,4077,3,1,1,0,0,4,6,2928.8663256965724,1148.1336743034276,1972,0
994,1380720.6522439138,3401,2,2,1,0,1,4,10,2570.091762803405,830.9082371965951,1994,0
995,630811.0075832838,1887,4,3,2,0,1,3,3,1674.0354059304984,212.96459406950157,1951,0
996,1044892.6577176688,3261,4,1,1,0,0,5,6,2639.065564166545,621.9344358334552,1963,0
997,917803.0851739595,3179,1,3,2,0,0,5,8,2785.8241602052435,393.1758397947565,1987,2001
998,1132676.5518301358,2606,5,3,2,0,2,1,6,2193.917049376013,412.082950623987,1989,2006
999,1110312.9920767,4723,2,2,1,0,3,2,8,4428.6540795593855,294.34592044061446,2012,0
1000,1090654.0205635251,3268,3,1,2,0,2,3,7,2775.9991953345543,492.0008046654457,1965,0
1001,1486534.1294359663,4453,4,2,1,0,1,1,11,3133.6528856901496,1319.3471143098504,1955,0
1002,1151134.7296601285,3686,4,1,1,1,0,1,12,2905.3764784897435,780.6235215102565,1952,0
1003,1194930.5137368937,3780,2,2,1,0,0,4,11,2781.1923446834485,998.8076553165515,1963,0
1004,819189.5617747783,3073,5,3,1,0,0,2,6,2861.4498228144353,211.55017718556473,2015,0
1005,1022289.6971211648,3099,4,1,1,0,0,2,6,2249.883648957366,849.116351042634,2016,0
1006,1254283.4508290917,4533,2,3,1,0,1,3,10,3612.4685759933045,920.5314240066955,1980,0
1007,833339.0916542858,736,1,3,1,0,0,2,12,556.8022516273113,179.1977483726887,1982,2008
1008,845330.749625965,1804,5,2,1,0,0,1,6,1644.6716176689265,159.3283823310735,1950,0
1009,1022786.4223821922,3930,3,1,2,0,4,2,4,3054.166583881111,875.8334161188891,1993,0
1010,574721.9508925609,1801,4,3,2,0,0,2,4,1707.3000407849759,93.69995921502414,1964,0
1011,909659.9284622042,3041,2,2,1,0,0,5,3,2158.0582744167136,882.9417255832864,1986,0
1012,934650.7796933615,2551,1,1,2,0,0,1,7,1867.5085116380014,683.4914883619986,1976,0
1013,868134.4223240686,941,3,1,2,0,1,2,8,711.5462721549479,229.45372784505207,1997,0
1014,955646.852417127,2576,2,3,2,0,1,2,11,2325.5522898889026,250.44771011109742,1976,0
1015,1024601.3727257493,3680,2,1,2,0,0,4,7,3384.2358323388944,295.7641676611056,1961,0
1016,1275710.7619398264,3157,3,3,2,0,1,2,8,2266.2930021459865,890.7069978540135,2016,0
1017,1373009.210731405,4298,1,1,2,0,2,2,8,3043.478422323566,1254.521577676434,1979,0
1018,931907.4679318145,1304,1,2,1,1,2,5,5,1155.525535416093,148.4744645839071,2015,0
1019,613546.4798810004,574,5,3,2,0,3,1,6,420.9360129691435,153.06398703085648,1956,0
1020,810969.5702984651,2675,4,3,2,0,2,3,3,1961.442805106165,713.557194893835,1983,0
1021,971434.0096212978,4424,3,1,2,0,1,1,6,3121.537387150838,1302.4626128491618,1981,0
1022,916001.1267318827,2589,3,1,2,0,0,4,3,1844.5381487658697,744.4618512341303,1988,0
1023,516810.0314418457,540,3,3,1,0,0,1,7,413.596186910391,126.403813089609,1992,0
1024,999051.8672381575,2581,1,1,1,0,0,2,10,1848.6447920423227,732.3552079576773,1992,0
1025,1038805.8955701302,2122,4,2,1,0,1,4,10,1681.0903581252455,440.90964187475447,1952,0
1026,675953.6481553623,841,5,1,1,0,2,1,7,763.79095031555,77.20904968444995,1995,2021
1027,1381022.4373486424,4552,2,2,2,0,1,4,12,3557.752452831972,994.2475471680282,1981,0
1028,839751.4035519195,2574,2,2,1,0,0,3,4,2270.1612836198256,303.83871638017445,1992,2002
1029,671923.696848042,1145,3,2,1,0,1,1,8,828.3817274328824,316.61827256711763,1952,0
1030,1080515.9895639697,4763,4,2,1,0,3,2,3,4119.251004419762,643.7489955802384,2023,0
1031,800302.3532866023,1109,1,2,1,0,1,4,9,864.1181565581238,244.88184344187619,2012,2018
1032,849373.9317353809,954,4,1,2,0,2,5,6,846.6160615692436,107.38393843075642,1989,2002
1033,1514743.228759086,3453,4,2,1,1,2,4,7,2534.7195511341715,918.2804488658285,1967,0
1034,1084957.1148548024,2208,1,1,2,0,3,5,8,2041.231624525994,166.768375474006,2016,0
1035,1140216.3662524063,3972,3,2,1,0,2,2,3,3021.279162477651,950.720837522349,2011,0
1036,1294324.16062797,3469,4,3,2,0,1,3,11,2734.5587512231004,734.4412487768996,1959,0
1037,1385906.619025335,3528,2,2,2,0,0,5,12,3307.659386941513,220.34061305848718,2001,0
1038,1188959.680715477,3181,1,3,1,0,0,3,6,2686.7380965759653,494.2619034240347,2022,2010
1039,1321964.4033094943,4129,5,2,1,0,1,4,10,3267.8676504495793,861.1323495504207,1995,0
1040,1034739.0271407244,4725,3,2,1,0,0,2,7,4429.217536183477,295.782463816523,2004,2020
1041,1527057.5125002712,3567,1,2,1,0,3,5,10,2790.354786511686,776.6452134883139,1995,0
1042,854788.6090653216,1886,5,3,2,0,0,4,3,1364.931541026347,521.0684589736529,2009,0
1043,1320413.756130968,4276,5,3,2,0,2,1,10,4058.8314611217197,217.1685388782803,1975,0
1044,1217652.2524931042,3366,4,2,1,0,0,4,6,2581.5915006503255,784.4084993496745,1976,0
1045,923249.7820522262,3863,4,1,1,0,0,3,4,3526.2022673816455,336.79773261835453,1987,0
1046,1290812.9258597288,4624,4,2,2,0,3,2,8,3428.1651588154887,1195.8348411845113,1971,0
1047,487706.5952841324,648,1,3,1,0,0,2,4,572.0793434279352,75.92065657206479,1975,0
1048,1115248.9842751408,4350,1,2,2,0,0,4,7,3615.338716488574,734.6612835114261,2018,2004
1049,832131.5031549128,2558,3,3,1,0,0,1,4,2417.8897440265378,140.11025597346224,1984,0
1050,695284.5341638554,1636,4,3,2,0,1,3,5,1371.3076156417912,264.69238435820876,2015,0
1051,670773.6566197645,686,5,3,2,0,0,4,8,484.49009854928147,201.50990145071853,2022,0
1052,971466.6476188871,3354,2,2,2,0,1,4,3,2854.1516942997973,499.8483057002027,2000,2015
1053,890436.2186935052,1750,3,3,2,0,1,2,8,1288.5759496472738,461.4240503527262,1967,0
1054,651841.2116448189,1833,1,3,2,0,1,3,5,1649.0313744280163,183.9686255719837,1992,0
1055,1520918.8395863937,4693,3,2,1,0,1,1,9,4290.068636531774,402.93136346822575,1961,0
1056,1167345.7593568775,4650,3,3,2,0,1,2,4,3815.433715598855,834.5662844011449,1952,0
1057,900380.2271593633,3211,3,2,1,0,0,4,8,2876.4310246487325,334.56897535126745,1956,0
1058,972423.8699865983,2285,3,3,2,0,2,2,10,1682.394507643867,602.605492356133,1955,0
1059,608994.9368461842,1250,2,1,2,0,0,2,3,1028.7744332923892,221.22556670761082,1994,2011
1060,1104872.6214217592,2262,4,1,1,0,1,5,11,1806.1754816825253,455.8245183174747,1988,0
1061,1079194.7655031611,4420,5,3,1,0,0,2,7,3769.5057126936545,650.4942873063455,2000,0
1062,1083724.2462417718,4960,3,1,1,0,2,2,7,3527.151714115918,1432.848285884082,1958,2018
1063,659955.2529224771,981,3,2,1,0,0,3,7,871.1581260804758,109.84187391952423,1972,2014
1064,590664.6968850619,653,3,1,2,0,0,2,8,470.0178565067421,182.98214349325792,1961,0
1065,963991.7622568571,2024,4,3,1,1,1,1,4,1748.9745878702633,275.02541212973665,2011,0
1066,1235156.2877702601,2620,1,3,2,0,1,4,8,1846.0894827286634,773.9105172713366,2022,0
1067,798079.1152669728,2843,1,2,1,0,0,3,6,2581.3644413150955,261.6355586849045,1989,0
1068,1071740.6091970487,1740,2,3,1,0,1,2,10,1293.9943391473446,446.0056608526554,2003,0
1069,857213.9999132352,560,1,2,2,0,1,1,11,464.1696466367787,95.83035336322132,1956,0
1070,1199687.8746208572,1438,3,1,2,0,4,4,11,1100.606698890079,337.3933011099209,1966,0
1071,1174985.818864882,2139,3,1,1,0,1,3,10,1883.7355913021563,255.2644086978437,1999,2005
1072,1269172.0262980491,4620,3,2,2,0,0,1,5,3605.160520719128,1014.8394792808722,1973,0
1073,1452040.9447014877,4726,2,2,2,0,0,2,12,4164.3257622245965,561.6742377754035,1951,0
1074,1196199.4064777899,4069,3,3,2,0,2,5,6,3138.0852351533886,930.9147648466114,1982,0
1075,691493.1943800922,1752,1,1,2,0,2,5,3,1555.9832138298627,196.01678617013727,1970,0
1076,1682029.3328778213,4703,4,2,2,0,0,3,11,3328.084412318115,1374.915587681885,2023,0
1077,572818.0561391368,671,4,1,2,0,0,1,7,517.2254765089631,153.77452349103692,2002,0
1078,841852.9493897059,1958,5,2,2,0,1,4,8,1614.6811014025166,343.31889859748344,1995,0
1079,854229.684419747,4049,1,1,2,0,0,1,5,2879.911561798242,1169.088438201758,1994,0
1080,1663347.088575904,4697,3,3,1,0,0,5,12,3506.3504965652237,1190.6495034347763,1958,0
1081,1178933.4692080452,2822,4,1,2,0,0,3,10,2634.715840547869,187.284159452131,1955,0
1082,869580.2019386942,2136,1,1,1,0,0,2,9,2016.829497606221,119.17050239377909,2000,0
1083,809353.7566866262,3615,4,1,2,0,0,1,3,3199.0490149541515,415.9509850458485,1984,0
1084,1612030.2362036738,4590,3,1,2,0,1,5,12,3502.399558082907,1087.6004419170931,2002,0
1085,880603.098090827,3504,4,1,2,0,0,4,7,2681.0132822019086,822.9867177980914,1968,0
1086,979778.9116768314,829,5,3,2,0,0,3,12,714.1400516530289,114.85994834697112,2018,0
1087,1256966.6624329782,4140,5,2,1,0,0,2,11,3019.7156031796562,1120.2843968203438,1974,0
1088,1400904.2861305024,4394,4,1,1,0,0,1,8,4117.517854402758,276.4821455972424,1960,2014
1089,1408697.1967453111,4607,1,3,2,0,0,4,10,3483.828257010855,1123.171742989145,2023,0
1090,938162.5804456695,1841,1,1,1,0,0,2,12,1748.7822966020606,92.21770339793943,1966,0
1091,1125576.2580755013,4163,1,1,2,0,1,5,3,3430.0349474610352,732.9650525389648,1985,0
1092,897663.7532306961,715,4,2,2,0,0,5,12,638.3931105324873,76.6068894675127,1970,0
1093,613358.0597069858,838,1,1,1,0,0,4,9,587.0575677989142,250.9424322010858,1967,0
1094,1252907.8006256237,4562,3,3,1,0,0,5,5,4207.015274619247,354.98472538075293,2009,2023
1095,1483675.969419252,3208,5,3,2,0,1,3,11,2462.1416399140253,745.8583600859747,1967,0
1096,1149816.7306749413,3652,3,2,2,0,2,4,8,3166.2262477723834,485.77375222761657,1950,0
1097,898108.4624776904,2250,1,1,1,0,0,5,7,2028.574845446394,221.42515455360603,1963,0
1098,1389848.5559529492,2921,3,3,2,0,3,1,10,2164.568887543211,756.4311124567889,1957,2008
1099,954645.9930618507,1209,1,1,1,0,0,5,10,980.0484907317594,228.95150926824056,2015,0
1100,1248576.0675306055,4226,4,1,2,0,2,3,5,3479.937671298757,746.0623287012431,2000,0
1101,1131060.9482758346,4142,3,1,2,0,0,2,4,3222.599706358746,919.4002936412539,2009,0
1102,1298336.7032782696,4493,4,2,1,0,1,2,4,3686.232235743078,806.767764256922,1983,0
1103,877507.3039126177,988,4,1,1,0,1,5,7,770.0337774408684,217.96622255913155,1985,0
1104,968714.9215614607,546,2,3,1,0,0,2,12,431.4420672000361,114.55793279996391,2011,0
1105,1295859.1691830726,3859,1,1,2,0,2,5,9,3347.0372546534672,511.96274534653276,1950,0
1106,880244.7641982561,900,5,3,2,0,2,3,10,772.3334853686242,127.66651463137578,1991,0
1107,1133557.5727273778,4490,1,1,2,0,0,2,12,3403.7182772077217,1086.2817227922783,1950,0
1108,1197497.3857128555,3657,5,3,2,0,0,1,10,3380.423727424217,276.57627257578315,2003,2009
1109,1664005.8732166137,4845,1,3,1,0,0,5,10,4436.552625944472,408.4473740555277,1996,0
1110,1074888.922097145,890,4,1,2,0,2,2,12,736.2710357385142,153.72896426148577,1988,2006
1111,1141855.0506969702,4353,3,1,2,0,1,3,5,3518.58512073865,834.41487926135,1979,0
1112,1186609.0480857103,4930,3,3,2,0,0,3,4,3915.474999027914,1014.5250009720862,1956,0
1113,573535.8148393905,1128,2,2,1,0,1,1,6,989.0495530639358,138.95044693606417,1971,0
1114,1162454.93673738,4732,5,1,2,0,2,3,3,4106.980945678803,625.0190543211966,1999,0
1115,1145171.5306231522,3430,5,2,2,0,1,3,5,2569.2248704493163,860.7751295506837,1994,0
1116,1029729.8576271565,2021,5,1,1,0,2,2,11,1753.9541703145076,267.04582968549244,2023,0
1117,836422.4746172263,1326,4,1,2,0,2,5,9,1011.8809408448261,314.1190591551739,2021,0
1118,957599.1580675952,2000,5,1,2,0,0,4,9,1409.2791682617626,590.7208317382374,1959,0
1119,800676.2207412672,3794,3,1,1,0,0,3,3,3318.9994306442018,475.00056935579823,1963,0
1120,1372752.6786020552,2919,4,2,2,0,2,3,9,2513.838131395732,405.16186860426797,1995,0
1121,874003.886159331,1434,1,1,2,0,0,4,12,1151.0751205612014,282.9248794387986,1955,0
1122,1504064.0171241842,3542,5,3,2,0,3,3,9,2944.895002516723,597.1049974832772,1970,0
1123,1146916.9966097118,4997,5,3,1,0,0,2,6,4681.15111273842,315.8488872615799,2011,0
1124,759480.38812068,1966,1,2,2,0,0,2,9,1668.7408889150224,297.2591110849776,1968,2003
1125,1489487.7846268378,4061,5,1,2,0,3,4,10,3510.6166653504133,550.3833346495867,2011,0
1126,721193.2832381456,1114,1,3,1,0,1,3,5,797.5993028843358,316.40069711566423,2002,0
1127,1012023.9322357146,1682,4,2,1,0,0,3,12,1247.20067071389,434.7993292861099,1973,0
1128,990430.6467437841,3723,3,1,2,0,2,5,4,2886.211331270086,836.7886687299142,2005,2023
1129,936493.9755197116,3167,1,3,2,0,1,3,9,2643.953575048782,523.0464249512179,2011,0
1130,692170.8327700541,630,2,3,2,0,1,2,7,563.3130661173731,66.68693388262693,1983,0
1131,847513.5045278785,3483,1,2,2,0,0,1,7,2717.820494334412,765.1795056655878,1971,0
1132,1218732.902423256,4778,5,1,1,0,2,1,7,3770.2988132068954,1007.7011867931046,2017,0
1133,1507697.677303592,4959,4,1,2,0,2,1,9,3788.863059894155,1170.136940105845,2006,0
1134,627644.69248479,538,4,3,1,0,0,1,11,410.84495479021865,127.15504520978135,1959,2005
1135,1183475.088263006,4459,1,3,1,0,2,3,10,4179.045972211225,279.9540277887754,2015,0
